Pixels, Value
103,6, 0,309801424588311
103,7, 0,309801424588311
103,8, 0,309801424588311
103,9, 0,311817609116934
104, 0,311817609116934
104,1, 0,311817609116934
104,2, 0,311817609116934
104,3, 0,311817609116934
104,4, 0,311817609116934
104,5, 0,311817609116934
104,6, 0,311817609116934
104,7, 0,311817609116934
104,8, 0,311817609116934
104,9, 0,310208447756061
105, 0,310208447756061
105,1, 0,310208447756061
105,2, 0,310208447756061
105,3, 0,310208447756061
105,4, 0,310274707341509
105,5, 0,310274707341509
105,6, 0,310274707341509
105,7, 0,310274707341509
105,8, 0,310274707341509
105,9, 0,310274707341509
106, 0,310274707341509
106,1, 0,310274707341509
106,2, 0,308485698534421
106,3, 0,308485698534421
106,4, 0,308485698534421
106,5, 0,308485698534421
106,6, 0,308485698534421
106,7, 0,308485698534421
106,8, 0,308485698534421
106,9, 0,304140962860063
107, 0,304140962860063
107,1, 0,304140962860063
107,2, 0,304140962860063
107,3, 0,304140962860063
107,4, 0,304140962860063
107,5, 0,304140962860063
107,6, 0,319409064478229
107,7, 0,319409064478229
107,8, 0,319409064478229
107,9, 0,319409064478229
108, 0,319409064478229
108,1, 0,319409064478229
108,2, 0,319409064478229
108,3, 0,319409064478229
108,4, 0,32345089919054
108,5, 0,32345089919054
108,6, 0,32345089919054
108,7, 0,32345089919054
108,8, 0,32345089919054
108,9, 0,322797768991127
109, 0,322797768991127
109,1, 0,322797768991127
109,2, 0,322797768991127
109,3, 0,322797768991127
109,4, 0,322797768991127
109,5, 0,322797768991127
109,6, 0,322797768991127
109,7, 0,322797768991127
109,8, 0,322797768991127
109,9, 0,313152266480952
110, 0,313152266480952
110,1, 0,313152266480952
110,2, 0,315329367145663
110,3, 0,315329367145663
110,4, 0,315329367145663
110,5, 0,315329367145663
110,6, 0,315329367145663
110,7, 0,315329367145663
110,8, 0,315329367145663
110,9, 0,315329367145663
111, 0,315329367145663
111,1, 0,315329367145663
111,2, 0,315329367145663
111,3, 0,315329367145663
111,4, 0,311618830360591
111,5, 0,311618830360591
111,6, 0,311931196977702
111,7, 0,311931196977702
111,8, 0,311931196977702
111,9, 0,311931196977702
112, 0,311931196977702
112,1, 0,311931196977702
112,2, 0,311931196977702
112,3, 0,311931196977702
112,4, 0,311931196977702
112,5, 0,311931196977702
112,6, 0,311931196977702
112,7, 0,311931196977702
112,8, 0,311931196977702
112,9, 0,290917442735713
113, 0,290917442735713
113,1, 0,290917442735713
113,2, 0,290917442735713
113,3, 0,290917442735713
113,4, 0,290917442735713
113,5, 0,290917442735713
113,6, 0,290917442735713
113,7, 0,290917442735713
113,8, 0,290917442735713
113,9, 0,290917442735713
114, 0,290917442735713
114,1, 0,290917442735713
114,2, 0,289620647991951
114,3, 0,289620647991951
114,4, 0,291210878042696
114,5, 0,291210878042696
114,6, 0,291210878042696
114,7, 0,291210878042696
114,8, 0,291210878042696
114,9, 0,291210878042696
115, 0,291210878042696
115,1, 0,291210878042696
115,2, 0,291210878042696
115,3, 0,291210878042696
115,4, 0,291210878042696
115,5, 0,291210878042696
115,6, 0,287528738222816
115,7, 0,287528738222816
115,8, 0,287528738222816
115,9, 0,288039883596269
116, 0,288039883596269
116,1, 0,288039883596269
116,2, 0,288039883596269
116,3, 0,288039883596269
116,4, 0,288039883596269
116,5, 0,288039883596269
116,6, 0,288039883596269
116,7, 0,288039883596269
116,8, 0,288039883596269
116,9, 0,293634085739069
117, 0,293634085739069
117,1, 0,293634085739069
117,2, 0,293634085739069
117,3, 0,293634085739069
117,4, 0,300884777518062
117,5, 0,300884777518062
117,6, 0,300884777518062
117,7, 0,300884777518062
117,8, 0,300884777518062
117,9, 0,300884777518062
118, 0,300884777518062
118,1, 0,300884777518062
118,2, 0,300884777518062
118,3, 0,31513058838932
118,4, 0,31513058838932
118,5, 0,31513058838932
118,6, 0,31513058838932
118,7, 0,31513058838932
118,8, 0,31513058838932
118,9, 0,313379442202487
119, 0,313379442202487
119,1, 0,313379442202487
119,2, 0,313379442202487
119,3, 0,313379442202487
119,4, 0,313379442202487
119,5, 0,313379442202487
119,6, 0,292422481890882
119,7, 0,292422481890882
119,8, 0,292422481890882
119,9, 0,292422481890882
120, 0,292422481890882
120,1, 0,292422481890882
120,2, 0,292422481890882
120,3, 0,292422481890882
120,4, 0,288427975453892
120,5, 0,288427975453892
120,6, 0,288427975453892
120,7, 0,288427975453892
120,8, 0,288427975453892
120,9, 0,291040496251544
121, 0,291040496251544
121,1, 0,291040496251544
121,2, 0,291040496251544
121,3, 0,291040496251544
121,4, 0,291040496251544
121,5, 0,291040496251544
121,6, 0,291040496251544
121,7, 0,291040496251544
121,8, 0,291040496251544
121,9, 0,305835315116512
122, 0,305835315116512
122,1, 0,305835315116512
122,2, 0,305835315116512
122,3, 0,319323873582654
122,4, 0,319323873582654
122,5, 0,319323873582654
122,6, 0,319323873582654
122,7, 0,319323873582654
122,8, 0,319323873582654
122,9, 0,319323873582654
123, 0,319323873582654
123,1, 0,319323873582654
123,2, 0,319323873582654
123,3, 0,319323873582654
123,4, 0,319323873582654
123,5, 0,309072569148386
123,6, 0,310170585135805
123,7, 0,310170585135805
123,8, 0,310170585135805
123,9, 0,310170585135805
124, 0,310170585135805
124,1, 0,310170585135805
124,2, 0,310170585135805
124,3, 0,310170585135805
124,4, 0,310170585135805
124,5, 0,310170585135805
124,6, 0,310170585135805
124,7, 0,310170585135805
124,8, 0,310170585135805
124,9, 0,311022494091562
125, 0,289327212684968
125,1, 0,289327212684968
125,2, 0,289327212684968
125,3, 0,289327212684968
125,4, 0,289327212684968
125,5, 0,289327212684968
125,6, 0,289327212684968
125,7, 0,289327212684968
125,8, 0,289327212684968
125,9, 0,289327212684968
126, 0,289327212684968
126,1, 0,289327212684968
126,2, 0,289327212684968
126,3, 0,287187974640513
126,4, 0,287187974640513
126,5, 0,28426308722575
126,6, 0,28426308722575
126,7, 0,28426308722575
126,8, 0,28426308722575
126,9, 0,28426308722575
127, 0,28426308722575
127,1, 0,28426308722575
127,2, 0,28426308722575
127,3, 0,28426308722575
127,4, 0,28426308722575
127,5, 0,28426308722575
127,6, 0,282985223792115
127,7, 0,282985223792115
127,8, 0,282985223792115
127,9, 0,282985223792115
128, 0,294930880482832
128,1, 0,294930880482832
128,2, 0,294930880482832
128,3, 0,294930880482832
128,4, 0,294930880482832
128,5, 0,294930880482832
128,6, 0,294930880482832
128,7, 0,294930880482832
128,8, 0,294930880482832
128,9, 0,295101262273983
129, 0,295101262273983
129,1, 0,295101262273983
129,2, 0,295101262273983
129,3, 0,295101262273983
129,4, 0,295101262273983
129,5, 0,29712691245767
129,6, 0,29712691245767
129,7, 0,29712691245767
129,8, 0,29712691245767
129,9, 0,29712691245767
130, 0,29712691245767
130,1, 0,29712691245767
130,2, 0,29712691245767
130,3, 0,301897602609905
130,4, 0,301897602609905
130,5, 0,301897602609905
130,6, 0,301897602609905
130,7, 0,301897602609905
130,8, 0,301897602609905
130,9, 0,301897602609905
131, 0,301017296688957
131,1, 0,301017296688957
131,2, 0,301017296688957
131,3, 0,301017296688957
131,4, 0,301017296688957
131,5, 0,301017296688957
131,6, 0,296009965160123
131,7, 0,296009965160123
131,8, 0,296009965160123
131,9, 0,296009965160123
132, 0,296009965160123
132,1, 0,296009965160123
132,2, 0,296009965160123
132,3, 0,296009965160123
132,4, 0,296009965160123
132,5, 0,28890125820709
132,6, 0,28890125820709
132,7, 0,28890125820709
132,8, 0,28890125820709
132,9, 0,28890125820709
133, 0,281262474570475
133,1, 0,281262474570475
133,2, 0,281262474570475
133,3, 0,281262474570475
133,4, 0,281262474570475
133,5, 0,281262474570475
133,6, 0,281262474570475
133,7, 0,281262474570475
133,8, 0,281262474570475
133,9, 0,281262474570475
134, 0,284319881156134
134,1, 0,284319881156134
134,2, 0,284319881156134
134,3, 0,285370568868233
134,4, 0,285370568868233
134,5, 0,285370568868233
134,6, 0,285370568868233
134,7, 0,285370568868233
134,8, 0,285370568868233
134,9, 0,285370568868233
135, 0,285370568868233
135,1, 0,285370568868233
135,2, 0,285370568868233
135,3, 0,285370568868233
135,4, 0,285370568868233
135,5, 0,286932401953786
135,6, 0,289185227859008
135,7, 0,289185227859008
135,8, 0,289185227859008
135,9, 0,289185227859008
136, 0,289185227859008
136,1, 0,289185227859008
136,2, 0,289185227859008
136,3, 0,289185227859008
136,4, 0,289185227859008
136,5, 0,289185227859008
136,6, 0,289185227859008
136,7, 0,289185227859008
136,8, 0,289185227859008
136,9, 0,289185227859008
137, 0,298338516305857
137,1, 0,298338516305857
137,2, 0,298338516305857
137,3, 0,298338516305857
137,4, 0,298338516305857
137,5, 0,298338516305857
137,6, 0,298338516305857
137,7, 0,298338516305857
137,8, 0,298338516305857
137,9, 0,298338516305857
138, 0,298338516305857
138,1, 0,298338516305857
138,2, 0,298338516305857
138,3, 0,298925386919822
138,4, 0,298925386919822
138,5, 0,288872861241898
138,6, 0,288872861241898
138,7, 0,288872861241898
138,8, 0,288872861241898
138,9, 0,288872861241898
139, 0,288872861241898
139,1, 0,288872861241898
139,2, 0,288872861241898
139,3, 0,288872861241898
139,4, 0,288872861241898
139,5, 0,288872861241898
139,6, 0,274929951332686
139,7, 0,274929951332686
139,8, 0,274929951332686
139,9, 0,274929951332686
140, 0,274257889823145
140,1, 0,274257889823145
140,2, 0,274257889823145
140,3, 0,274257889823145
140,4, 0,274257889823145
140,5, 0,274257889823145
140,6, 0,274257889823145
140,7, 0,274257889823145
140,8, 0,274257889823145
140,9, 0,274257889823145
141, 0,274456668579488
141,1, 0,274456668579488
141,2, 0,274456668579488
141,3, 0,274456668579488
141,4, 0,274456668579488
141,5, 0,285493622384064
141,6, 0,285493622384064
141,7, 0,285493622384064
141,8, 0,285493622384064
141,9, 0,285493622384064
142, 0,285493622384064
142,1, 0,285493622384064
142,2, 0,285493622384064
142,3, 0,290482022602771
142,4, 0,290482022602771
142,5, 0,290482022602771
142,6, 0,290482022602771
142,7, 0,290482022602771
142,8, 0,290482022602771
142,9, 0,290482022602771
143, 0,290482022602771
143,1, 0,295536682406925
143,2, 0,295536682406925
143,3, 0,295536682406925
143,4, 0,295536682406925
143,5, 0,295536682406925
143,6, 0,29844263851156
143,7, 0,29844263851156
143,8, 0,29844263851156
143,9, 0,29844263851156
144, 0,29844263851156
144,1, 0,29844263851156
144,2, 0,29844263851156
144,3, 0,29844263851156
144,4, 0,29844263851156
144,5, 0,29844263851156
144,6, 0,293198665606127
144,7, 0,293198665606127
144,8, 0,293198665606127
144,9, 0,293198665606127
145, 0,279142167836148
145,1, 0,279142167836148
145,2, 0,279142167836148
145,3, 0,279142167836148
145,4, 0,279142167836148
145,5, 0,279142167836148
145,6, 0,279142167836148
145,7, 0,279142167836148
145,8, 0,279142167836148
145,9, 0,279142167836148
146, 0,279142167836148
146,1, 0,27075559744948
146,2, 0,27075559744948
146,3, 0,271541246819789
146,4, 0,271541246819789
146,5, 0,271541246819789
146,6, 0,271541246819789
146,7, 0,271541246819789
146,8, 0,271541246819789
146,9, 0,271541246819789
147, 0,271541246819789
147,1, 0,271541246819789
147,2, 0,271541246819789
147,3, 0,271541246819789
147,4, 0,271541246819789
147,5, 0,271541246819789
147,6, 0,282511941038917
147,7, 0,286478050510716
147,8, 0,286478050510716
147,9, 0,286478050510716
148, 0,286478050510716
148,1, 0,286478050510716
148,2, 0,286478050510716
148,3, 0,286478050510716
148,4, 0,286478050510716
148,5, 0,286478050510716
148,6, 0,286478050510716
148,7, 0,286478050510716
148,8, 0,286478050510716
148,9, 0,286478050510716
149, 0,283117742963011
149,1, 0,284253621570686
149,2, 0,284253621570686
149,3, 0,284253621570686
149,4, 0,284253621570686
149,5, 0,284253621570686
149,6, 0,284253621570686
149,7, 0,284253621570686
149,8, 0,284253621570686
149,9, 0,284253621570686
150, 0,284253621570686
150,1, 0,284253621570686
150,2, 0,284253621570686
150,3, 0,290226449916044
150,4, 0,290226449916044
150,5, 0,290226449916044
150,6, 0,293387978707406
150,7, 0,293387978707406
150,8, 0,293387978707406
150,9, 0,293387978707406
151, 0,293387978707406
151,1, 0,293387978707406
151,2, 0,293387978707406
151,3, 0,293387978707406
151,4, 0,293387978707406
151,5, 0,293387978707406
151,6, 0,293387978707406
151,7, 0,30035470083448
151,8, 0,30035470083448
151,9, 0,30035470083448
152, 0,30035470083448
152,1, 0,290784923564818
152,2, 0,290784923564818
152,3, 0,290784923564818
152,4, 0,290784923564818
152,5, 0,290784923564818
152,6, 0,290784923564818
152,7, 0,290784923564818
152,8, 0,290784923564818
152,9, 0,290784923564818
153, 0,285957439482198
153,1, 0,285957439482198
153,2, 0,285957439482198
153,3, 0,285957439482198
153,4, 0,285957439482198
153,5, 0,285957439482198
153,6, 0,267101854594792
153,7, 0,267101854594792
153,8, 0,267101854594792
153,9, 0,267101854594792
154, 0,267101854594792
154,1, 0,267101854594792
154,2, 0,267101854594792
154,3, 0,271730559921068
154,4, 0,271730559921068
154,5, 0,271730559921068
154,6, 0,271730559921068
154,7, 0,271730559921068
154,8, 0,271730559921068
154,9, 0,271730559921068
155, 0,271730559921068
155,1, 0,266997732389089
155,2, 0,266997732389089
155,3, 0,266997732389089
155,4, 0,266997732389089
155,5, 0,266997732389089
155,6, 0,266997732389089
155,7, 0,285796523346111
155,8, 0,285796523346111
155,9, 0,285796523346111
156, 0,285796523346111
156,1, 0,285796523346111
156,2, 0,285796523346111
156,3, 0,285796523346111
156,4, 0,285796523346111
156,5, 0,285796523346111
156,6, 0,295347369305646
156,7, 0,295347369305646
156,8, 0,295347369305646
156,9, 0,295347369305646
157, 0,290112862055276
157,1, 0,290112862055276
157,2, 0,290112862055276
157,3, 0,290112862055276
157,4, 0,290112862055276
157,5, 0,290112862055276
157,6, 0,290112862055276
157,7, 0,290112862055276
157,8, 0,290112862055276
157,9, 0,290112862055276
158, 0,290112862055276
158,1, 0,281726291668609
158,2, 0,281726291668609
158,3, 0,287926295735502
158,4, 0,287926295735502
158,5, 0,287926295735502
158,6, 0,287926295735502
158,7, 0,287926295735502
158,8, 0,287926295735502
158,9, 0,287926295735502
159, 0,287926295735502
159,1, 0,287926295735502
159,2, 0,287926295735502
159,3, 0,287926295735502
159,4, 0,287926295735502
159,5, 0,287926295735502
159,6, 0,285588278934704
159,7, 0,288200799732357
159,8, 0,288200799732357
159,9, 0,288200799732357
160, 0,288200799732357
160,1, 0,288200799732357
160,2, 0,288200799732357
160,3, 0,288200799732357
160,4, 0,288200799732357
160,5, 0,288200799732357
160,6, 0,288200799732357
160,7, 0,288200799732357
160,8, 0,288200799732357
160,9, 0,288200799732357
161, 0,285768126380919
161,1, 0,277267968133484
161,2, 0,277267968133484
161,3, 0,277267968133484
161,4, 0,277267968133484
161,5, 0,277267968133484
161,6, 0,277267968133484
161,7, 0,277267968133484
161,8, 0,277267968133484
161,9, 0,277267968133484
162, 0,277267968133484
162,1, 0,277267968133484
162,2, 0,277267968133484
162,3, 0,277267968133484
162,4, 0,268143076651828
162,5, 0,268143076651828
162,6, 0,279558656658962
162,7, 0,279558656658962
162,8, 0,279558656658962
162,9, 0,279558656658962
163, 0,279558656658962
163,1, 0,279558656658962
163,2, 0,279558656658962
163,3, 0,279558656658962
163,4, 0,279558656658962
163,5, 0,279558656658962
163,6, 0,279558656658962
163,7, 0,289440800545735
163,8, 0,289440800545735
163,9, 0,289440800545735
164, 0,289440800545735
164,1, 0,289440800545735
164,2, 0,285465225418873
164,3, 0,285465225418873
164,4, 0,285465225418873
164,5, 0,285465225418873
164,6, 0,285465225418873
164,7, 0,285465225418873
164,8, 0,285465225418873
164,9, 0,285465225418873
165, 0,274589187750384
165,1, 0,274589187750384
165,2, 0,274589187750384
165,3, 0,274589187750384
165,4, 0,274589187750384
165,5, 0,274589187750384
165,6, 0,274589187750384
165,7, 0,261129026249434
165,8, 0,261129026249434
165,9, 0,261129026249434
166, 0,261129026249434
166,1, 0,261129026249434
166,2, 0,261129026249434
166,3, 0,261129026249434
166,4, 0,261602309002632
166,5, 0,261602309002632
166,6, 0,261602309002632
166,7, 0,261602309002632
166,8, 0,261602309002632
166,9, 0,261602309002632
167, 0,261602309002632
167,1, 0,261602309002632
167,2, 0,278545831567119
167,3, 0,278545831567119
167,4, 0,278545831567119
167,5, 0,278545831567119
167,6, 0,278545831567119
167,7, 0,294609048210657
167,8, 0,294609048210657
167,9, 0,294609048210657
168, 0,294609048210657
168,1, 0,294609048210657
168,2, 0,294609048210657
168,3, 0,294609048210657
168,4, 0,294609048210657
168,5, 0,294609048210657
168,6, 0,294609048210657
168,7, 0,31312386951576
168,8, 0,31312386951576
168,9, 0,31312386951576
169, 0,310482951752916
169,1, 0,310482951752916
169,2, 0,310482951752916
169,3, 0,310482951752916
169,4, 0,310482951752916
169,5, 0,310482951752916
169,6, 0,310482951752916
169,7, 0,310482951752916
169,8, 0,310482951752916
169,9, 0,310482951752916
170, 0,310482951752916
170,1, 0,310482951752916
170,2, 0,309933943759206
170,3, 0,309933943759206
170,4, 0,301850274334585
170,5, 0,301850274334585
170,6, 0,301850274334585
170,7, 0,301850274334585
170,8, 0,301850274334585
170,9, 0,301850274334585
171, 0,301850274334585
171,1, 0,301850274334585
171,2, 0,301850274334585
171,3, 0,301850274334585
171,4, 0,301850274334585
171,5, 0,301850274334585
171,6, 0,301850274334585
171,7, 0,282436215798406
171,8, 0,282436215798406
171,9, 0,282436215798406
172, 0,282436215798406
172,1, 0,282436215798406
172,2, 0,282436215798406
172,3, 0,282436215798406
172,4, 0,282436215798406
172,5, 0,282436215798406
172,6, 0,282436215798406
172,7, 0,282436215798406
172,8, 0,282436215798406
172,9, 0,282436215798406
173, 0,284509194257413
173,1, 0,284509194257413
173,2, 0,284035911504215
173,3, 0,284035911504215
173,4, 0,284035911504215
173,5, 0,284035911504215
173,6, 0,284035911504215
173,7, 0,284035911504215
173,8, 0,284035911504215
173,9, 0,284035911504215
174, 0,284035911504215
174,1, 0,284035911504215
174,2, 0,284035911504215
174,3, 0,284035911504215
174,4, 0,287008127194298
174,5, 0,287008127194298
174,6, 0,287008127194298
174,7, 0,282313162282574
174,8, 0,282313162282574
174,9, 0,282313162282574
175, 0,282313162282574
175,1, 0,282313162282574
175,2, 0,282313162282574
175,3, 0,282313162282574
175,4, 0,282313162282574
175,5, 0,282313162282574
175,6, 0,282313162282574
175,7, 0,29349210091311
175,8, 0,29349210091311
175,9, 0,29349210091311
176, 0,29349210091311
176,1, 0,29349210091311
176,2, 0,292630726302289
176,3, 0,292630726302289
176,4, 0,292630726302289
176,5, 0,292630726302289
176,6, 0,292630726302289
176,7, 0,292630726302289
176,8, 0,292630726302289
176,9, 0,292630726302289
177, 0,292630726302289
177,1, 0,296293934812042
177,2, 0,296293934812042
177,3, 0,296293934812042
177,4, 0,296293934812042
177,5, 0,296293934812042
177,6, 0,296293934812042
177,7, 0,29712691245767
177,8, 0,29712691245767
177,9, 0,29712691245767
178, 0,29712691245767
178,1, 0,29712691245767
178,2, 0,29712691245767
178,3, 0,29712691245767
178,4, 0,291428588109167
178,5, 0,291428588109167
178,6, 0,291428588109167
178,7, 0,291428588109167
178,8, 0,291428588109167
178,9, 0,291428588109167
179, 0,291428588109167
179,1, 0,291428588109167
179,2, 0,301774549094074
179,3, 0,301774549094074
179,4, 0,301774549094074
179,5, 0,301774549094074
179,6, 0,301774549094074
179,7, 0,298224928445089
179,8, 0,298224928445089
179,9, 0,298224928445089
180, 0,298224928445089
180,1, 0,298224928445089
180,2, 0,298224928445089
180,3, 0,298224928445089
180,4, 0,298224928445089
180,5, 0,298224928445089
180,6, 0,298224928445089
180,7, 0,295404163236029
180,8, 0,295404163236029
180,9, 0,295404163236029
181, 0,295404163236029
181,1, 0,301888136954841
181,2, 0,301888136954841
181,3, 0,301888136954841
181,4, 0,301888136954841
181,5, 0,301888136954841
181,6, 0,301888136954841
181,7, 0,301888136954841
